AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2021-05-01,24,22.4,97.7,19.3
2021-05-02,30,21.6,88.1,0.0
2021-05-03,31,23,89.8,2.9
2021-05-04,31.2,22.2,86.6,0.0
2021-05-05,31,23.4,93.3,0.0
2021-05-06,30.8,23.8,88.7,0.9
2021-05-07,30.2,23.6,92.4,2.3
2021-05-08,26,22,91.0,7.1
2021-05-09,26.2,20.2,87.7,0.0
2021-05-10,28.8,21.6,90.7,0.6
2021-05-11,29.6,23.2,90.6,7.9
2021-05-12,30,23.4,96.3,1.0
2021-05-13,28.4,23.8,92.5,6.3
2021-05-14,29.2,23.8,88.5,1.3
2021-05-15,28.4,23.6,91.0,23.3
2021-05-16,26.2,22.8,95.7,8.3
2021-05-17,28,23.6,92.9,2.2
2021-05-18,29,23.6,91.2,2.5
2021-05-19,30.4,22.4,90.3,0.0
2021-05-20,31,23.4,88.3,0.0
2021-05-21,31.8,24,87.0,0.0
2021-05-22,27.8,24.6,92.8,1.5
2021-05-23,31,24,90.9,9.8
2021-05-24,29.4,24,92.2,2.8
2021-05-25,26,23.4,95.2,0.0
2021-05-26,29.4,23,92.9,0.5
2021-05-27,30.6,22.8,86.2,0.0
2021-05-28,32.2,22.4,87.4,0.0
2021-05-29,33.2,24,83.0,0.0
2021-05-30,31.8,25,92.5,155.0
2021-05-31,26.8,22.4,94.2,1.2
