AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-07-01,,,,63.0
2025-07-02,,,,15.1
2025-07-03,,,,0.0
2025-07-04,,,,0.0
2025-07-05,,,,0.0
2025-07-06,,,,0.0
2025-07-07,,,,0.0
2025-07-08,,,,0.0
2025-07-09,,,,0.0
2025-07-10,,,,0.0
2025-07-11,,,,0.0
2025-07-12,,,,0.0
2025-07-13,,,,0.0
2025-07-14,,,,0.0
2025-07-15,,,,0.0
2025-07-16,,,,0.0
2025-07-17,,,,57.8
2025-07-18,,,,42.0
2025-07-19,,,,0.0
2025-07-20,,,,0.0
2025-07-21,,,,0.0
2025-07-22,,,,0.0
2025-07-23,,,,0.5
2025-07-24,,,,20.2
2025-07-25,,,,0.0
2025-07-26,,,,0.0
2025-07-27,,,,10.2
2025-07-28,,,,10.3
2025-07-29,,,,0.0
2025-07-30,,,,84.6
2025-07-31,,,,0.0
