Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.24'',Longitud :,73°40'45.29'',Altitud :,150 msnm.
,Tipo :,EMA - Meteorológica,Código :,47271776
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2020/12/01,00:00,23.6,0.0,100,274,1.4
2020/12/01,01:00,23.3,0.0,100,204,1.4
2020/12/01,02:00,23.3,0.0,100,248,1.2
2020/12/01,03:00,23.7,0.0,100,264,1.7
2020/12/01,04:00,23.4,0.0,100,164,0.7
2020/12/01,05:00,23.4,0.0,100,189,0.8
2020/12/01,06:00,23.6,0.0,100,168,1.2
2020/12/01,07:00,24.6,0.0,100,344,0.4
2020/12/01,08:00,26.1,0.0,100,336,0.6
2020/12/01,09:00,28.9,0.0,100,302,1.2
2020/12/01,10:00,28.8,0.0,99,332,1.9
2020/12/01,11:00,27.8,0.3,100,295,2.1
2020/12/01,12:00,25.9,0.3,100,12,5.0
2020/12/01,13:00,28.7,8.7,100,276,1.4
2020/12/01,14:00,29.4,0.0,90,331,1.0
2020/12/01,15:00,29.9,0.0,83,209,2.2
2020/12/01,16:00,27.1,0.0,97,171,1.2
2020/12/01,17:00,24.7,2.1,100,27,1.1
2020/12/01,18:00,24.5,4.2,100,299,1.6
2020/12/01,19:00,24.5,0.0,100,320,1.2
2020/12/01,20:00,24.3,0.0,100,305,1.7
2020/12/01,21:00,23.8,0.0,100,20,0.3
2020/12/01,22:00,23.9,0.0,100,87,0.4
2020/12/01,23:00,24.0,0.0,100,91,0.4
2020/12/02,00:00,24.0,0.0,100,51,0.6
2020/12/02,01:00,23.6,0.0,100,54,0.4
2020/12/02,02:00,23.7,0.0,100,48,0.6
2020/12/02,03:00,23.4,0.0,100,55,0.0
2020/12/02,04:00,23.4,0.0,100,28,0.7
2020/12/02,05:00,23.3,0.0,100,22,0.5
2020/12/02,06:00,23.3,0.0,100,353,0.9
2020/12/02,07:00,23.8,0.0,100,318,1.1
2020/12/02,08:00,25.3,0.0,100,323,1.5
2020/12/02,09:00,27.3,0.0,100,318,1.6
2020/12/02,10:00,29.2,0.0,95,304,2.6
2020/12/02,11:00,29.5,0.0,91,324,2.2
2020/12/02,12:00,29.4,0.0,90,345,0.9
2020/12/02,13:00,27.5,0.0,98,330,3.4
2020/12/02,14:00,27.4,0.0,100,351,1.0
2020/12/02,15:00,26.7,0.6,100,134,1.5
2020/12/02,16:00,27.6,0.0,100,96,0.9
2020/12/02,17:00,26.9,0.0,100,348,0.2
2020/12/02,18:00,25.7,0.0,100,216,1.1
2020/12/02,19:00,25.5,0.0,100,209,1.4
2020/12/02,20:00,25.2,0.0,100,176,0.4
2020/12/02,21:00,25.2,0.0,100,185,0.9
2020/12/02,22:00,24.9,0.0,100,161,0.6
2020/12/02,23:00,24.7,0.0,100,205,0.1
2020/12/03,00:00,24.5,0.0,100,274,0.7
2020/12/03,01:00,24.4,0.0,100,219,0.9
2020/12/03,02:00,24.1,0.0,100,193,1.0
2020/12/03,03:00,24.1,0.0,100,173,0.9
