Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.24'',Longitud :,73°40'45.29'',Altitud :,150 msnm.
,Tipo :,EMA - Meteorológica,Código :,47271776
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/08/01,00:00,S/D,0.0,S/D,35,0.2
2023/08/01,01:00,S/D,0.0,S/D,270,0.6
2023/08/01,02:00,S/D,0.0,S/D,181,1.2
2023/08/01,03:00,S/D,0.0,S/D,266,1.5
2023/08/01,04:00,S/D,0.0,S/D,45,0.0
2023/08/01,05:00,S/D,0.0,S/D,3,1.8
2023/08/01,06:00,S/D,0.0,S/D,16,0.6
2023/08/01,07:00,S/D,0.0,S/D,327,0.6
2023/08/01,08:00,S/D,0.0,S/D,20,0.8
2023/08/01,09:00,S/D,0.0,S/D,33,0.4
2023/08/01,10:00,S/D,0.0,S/D,317,1.0
2023/08/01,11:00,S/D,1.5,S/D,19,1.8
2023/08/01,12:00,S/D,15.3,S/D,330,1.0
2023/08/01,13:00,S/D,0.0,S/D,325,0.5
2023/08/01,14:00,S/D,0.0,S/D,136,1.3
2023/08/01,15:00,S/D,0.0,S/D,116,0.6
2023/08/01,16:00,S/D,0.0,S/D,119,1.0
2023/08/01,17:00,S/D,0.0,S/D,132,0.6
2023/08/01,18:00,S/D,0.0,S/D,138,0.3
2023/08/01,19:00,S/D,0.0,S/D,277,1.1
2023/08/01,20:00,S/D,0.0,S/D,215,0.3
2023/08/01,21:00,S/D,0.0,S/D,213,0.8
2023/08/01,22:00,S/D,0.0,S/D,219,0.1
2023/08/01,23:00,S/D,0.0,S/D,234,1.2
2023/08/02,00:00,S/D,0.0,S/D,266,2.6
2023/08/02,01:00,S/D,0.0,S/D,240,1.2
2023/08/02,02:00,S/D,0.0,S/D,267,2.0
2023/08/02,03:00,S/D,0.0,S/D,275,1.3
2023/08/02,04:00,S/D,0.0,S/D,277,2.2
2023/08/02,05:00,S/D,0.0,S/D,301,1.8
2023/08/02,06:00,S/D,0.0,S/D,316,0.7
2023/08/02,07:00,S/D,0.0,S/D,323,1.0
2023/08/02,08:00,S/D,0.0,S/D,307,1.1
2023/08/02,09:00,S/D,0.0,S/D,342,2.4
2023/08/02,10:00,S/D,0.0,S/D,340,2.1
2023/08/02,11:00,S/D,0.0,S/D,330,2.0
2023/08/02,12:00,S/D,0.0,S/D,337,1.9
2023/08/02,13:00,S/D,0.0,S/D,354,2.2
2023/08/02,14:00,S/D,0.0,S/D,354,1.9
2023/08/02,15:00,S/D,0.0,S/D,343,2.0
2023/08/02,16:00,S/D,0.0,S/D,213,1.7
2023/08/02,17:00,S/D,0.0,S/D,336,1.1
2023/08/02,18:00,S/D,2.1,S/D,120,2.0
2023/08/02,19:00,S/D,0.3,S/D,54,0.1
2023/08/02,20:00,S/D,0.0,S/D,194,0.7
2023/08/02,21:00,S/D,0.6,S/D,58,0.2
2023/08/02,22:00,S/D,0.0,S/D,265,2.1
2023/08/02,23:00,S/D,0.0,S/D,230,0.1
