AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2018-12-01,31,23.6,89.2,4.2
2018-12-02,34,22.8,86.2,0.0
2018-12-03,33,23.8,88.2,0.0
2018-12-04,33.6,23.6,82.7,0.0
2018-12-05,33,24.2,84.6,0.0
2018-12-06,31,24,94.4,52.0
2018-12-07,33,22.4,89.5,26.4
2018-12-08,28,22.8,94.8,13.8
2018-12-09,28.4,23,92.8,0.0
2018-12-10,33.2,23.4,87.3,52.2
2018-12-11,31,23.4,92.0,25.4
2018-12-12,30.6,23.2,90.2,35.2
2018-12-13,27.2,22.8,93.8,0.0
2018-12-14,27,22.4,96.2,3.4
2018-12-15,31.8,23,89.5,5.4
2018-12-16,31.2,23.2,93.2,17.8
2018-12-17,31,22.8,90.5,20.2
2018-12-18,29.2,23.2,93.4,10.4
2018-12-19,31,23.2,92.6,9.4
2018-12-20,30.4,23.6,88.4,7.0
2018-12-21,29,23.4,90.6,0.0
2018-12-22,27.4,23.2,93.8,0.0
2018-12-23,32,22.4,86.1,39.0
2018-12-24,30.2,22.6,89.1,19.8
2018-12-25,30.4,23,88.7,0.0
2018-12-26,32.2,23.2,87.3,16.2
2018-12-27,31.6,23,87.1,14.5
2018-12-28,29.4,23.2,91.9,0.0
2018-12-29,28,23.2,96.2,17.5
2018-12-30,32,23,90.9,0.0
2018-12-31,33.6,23,80.1,0.0
2019-01-01,34.8,23.4,80.4,54.2
