

,Estación : SANTA CRUZ
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
,Latitud :,3°31'.97'',Longitud :,73°9'9.18'',Altitud :,95 msnm.
,Tipo :,PLU - Meteorológica,Código :,103013
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-04-01,,,,0.0
2020-04-02,,,,0.0
2020-04-03,,,,10.5
2020-04-04,,,,0.0
2020-04-05,,,,0.0
2020-04-06,,,,0.0
2020-04-07,,,,20.8
2020-04-08,,,,0.0
2020-04-09,,,,0.0
2020-04-10,,,,0.0
2020-04-11,,,,0.0
2020-04-12,,,,0.0
2020-04-13,,,,10.8
2020-04-14,,,,0.0
2020-04-15,,,,0.0
2020-04-16,,,,0.0
2020-04-17,,,,0.0
2020-04-18,,,,40.2
2020-04-19,,,,0.0
2020-04-20,,,,Fatal error: Uncaught TypeError: number_format(): Argument #1 ($num) must be of type float, string given in /var/www/html/mapas/mapa-estaciones-2/_dt_est_tp_0s3n@mH1.php:2701 Stack trace: #0 /var/www/html/mapas/mapa-estaciones-2/_dt_est_tp_0s3n@mH1.php(2701): number_format() #1 {main} thrown in /var/www/html/mapas/mapa-estaciones-2/_dt_est_tp_0s3n@mH1.php on line 2701
